business_count,total_employees,total_revenue,avg_business_age,strategic_score,innovation_score,critical_mass,supply_chain_completeness,geographic_density,workforce_diversity,natural_community_score,cluster_synergy,market_position,gdp_impact,job_creation,roi_percentage
54.55318099986604,8360.659458330769,2530707611.378112,10.804786009547577,84.73230387476643,79.59214387547904,75.56256769863111,0.6598728882691345,0.7487496368701224,0.8501241010697129,0.8310279956024176,77.45210569072063,85.86780183966471,5336611589.55822,21188,26.97570505762308
36.71962143421381,3426.8124990116967,509288980.3448791,18.205164564969646,65.747084208928,51.46517998568887,44.624834590595626,0.6220103780153801,0.5708652923785212,0.5826950170539973,0.5764014120499746,64.74402890244849,67.78443263641421,971597898.4342836,7575,22.18526916161455
66.93569540741022,18901.63164420564,5915639965.811617,20.610072934865062,59.867711090915265,71.06524952849395,74.45992156869646,0.6927701385511077,0.5583240230096629,0.45420098870892034,0.6243995360877926,61.73376819226715,60.60516301921068,11816513963.150703,44216,21.53123455062161
87.90801084665353,5624.050815362859,1957465121.827795,19.232369246220603,77.71265031859134,69.06230487533378,60.49355779518373,0.7080277808010232,0.9763788087646259,0.7442574577623757,0.5080742115069411,67.41277085620382,75.36765385668278,4050355889.9457855,13582,25.66372055603647
44.22407353496053,3967.5320989840206,1504912700.7306118,17.77273243487107,66.7111419922517,68.51440021680285,50.98892989043285,0.6078266822899941,0.8762084098888122,0.8308438603661912,0.5742688966627503,72.58856560180207,74.1537930675064,3021917527.959745,9263,23.250645004630993
32.160384575048695,4750.226460822096,2578680743.2815495,8.884482199376805,73.82076405927734,94.10841243613756,77.46636266973819,0.7408193549279063,0.710036029864617,0.7892168581939364,0.7870157441518967,82.98979715742485,84.91589274669772,5433061355.919228,11777,24.560792405037887
72.51478205978032,7749.626697495806,2097575871.5157666,19.27040991284916,54.01301899522353,55.24549411667025,61.32339545882762,0.5719462692109303,0.5335279295303482,0.5352202632742383,0.45134126381839673,56.248930505052236,57.56346363817372,3969180603.473347,17754,19.638710566025562
46.94270606380107,10216.256890104276,2525171343.3385506,21.696254202142327,72.77093134040265,63.843837492674275,68.09281734834427,0.7859731800897617,0.5958713821330588,0.7137393491188289,0.854093015596598,69.1871427275083,72.88526044211622,5147383674.740373,24214,24.667099143331914
28.86737711943539,6265.304044034438,2611566972.015175,17.524226715797095,80.56154077751233,93.40874388573575,84.60363932847329,0.7125861792821659,0.754008398691217,0.830226199352494,0.83558010726692,93.01465971795552,68.92403575640685,5643896692.773888,16083,26.32388902967106
26.55583438262385,3082.4614307846,1723221938.8904624,16.725430511022417,75.49658583863808,94.79615279590458,89.38668099226444,0.8779931567763024,0.8024325124588745,0.8670065887450448,0.6777251216465331,80.05540320857287,82.10907902503644,3728196668.7111144,7936,25.13463059683846
70.353581757307,6344.941499415536,2501403326.0080576,12.18862302934133,90.05036431002773,79.54578532243505,70.80794550311472,0.8408278134871663,0.8612999686452734,0.8254519808530105,0.6086685678025142,80.11282734962263,71.0373001488407,5276929435.397628,15927,28.033193656485533
64.09244289181545,21518.6356387366,4348064954.7886505,32.46519304515116,76.61955051118461,54.79107604246089,69.68890973391504,0.7805706094096594,0.5078144058132505,0.4685947497539473,0.5917237458340275,61.03736303943674,74.41917251760964,8535479901.94964,50492,24.411794641510767
80.76308013856035,21506.787921169187,4269145324.39466,16.96856162900808,76.29937201571794,66.28311264118703,65.16781854040798,0.825977417868618,0.6562278924088965,0.5058779291688904,0.7965437082016613,69.53504975002026,78.8513539290411,8758232796.488554,50399,25.23226592114374
26.1320705875467,2850.8911070848067,1323036977.2435918,8.383281599378224,74.79698526257995,89.83327245888212,77.89384457277812,0.6276805909399632,0.7314396199422869,0.8429271983356065,0.7421702204277368,69.08274422679641,72.19157709602347,2787014174.503547,7041,24.922575672825097
48.31572777583949,16961.130164282233,5401153845.782151,32.15667903915211,72.3848758503941,61.79420245288899,73.23026016089528,0.7369806792704141,0.40457564125133105,0.5987574336201379,0.6787431102283401,71.04685915762956,59.9658876395667,10770108084.909973,40498,23.75893276227581
50.094588526414185,5728.179580065033,2006252543.9018106,14.99885851622995,84.35585086895347,95.91463065371745,73.24656216019795,0.6949692179860649,0.620819911948953,0.9116543194718516,0.887496054304385,85.18427062011487,82.55492390296999,4282727760.3100133,14451,26.523919411263545
69.08681596216678,18632.198535138145,4059261459.7793827,31.240443048278003,79.29316125370062,77.52909665662686,59.77823142706694,0.7894285732057926,0.5196638931513285,0.4974318409111782,0.7010195884950715,67.9022518257791,70.05863055678888,8078680520.257892,42962,24.874650318067197
35.17146795501924,6944.06785467763,2902025925.713841,32.31251371250463,61.3737467269412,67.24555393297925,70.71594451907563,0.6570891906989489,0.552624890525058,0.6229601809507473,0.6204278005691477,67.39874810806053,59.821230536123,5787261382.099401,16386,21.94165828897276
55.631856143646296,11695.444481491993,4720557998.87852,13.85788721351783,90.09821074997723,79.74274758063262,73.12171670675319,0.8240752709759993,0.8511062474386332,0.7239010299610449,0.6378408070790516,79.17445646087177,68.50601627776514,9973015213.218798,29270,27.753150618305455
84.67488670551052,8362.164832012033,3257374953.7632465,18.082455745265438,77.15660291210179,78.83394159936755,69.95837726641044,0.6331176089209225,0.8109826589854113,0.7796283033195464,0.7006987935732383,65.9806096249108,72.1942959943026,6848665743.524166,20383,25.600402178288938
88.35307941322858,14803.471697889663,2760210470.010763,17.806842512973375,65.99347397010858,69.76929599001808,61.14141359156013,0.829035537397335,0.7361059167421289,0.6706267704817713,0.7739682891779244,68.93598553650054,62.31434971003322,5555601422.673168,34004,22.885740588312352
79.59411196967667,7496.5959815325405,2391761704.237774,10.14401649484852,78.57607329053008,81.75108508461001,57.105751808970304,0.6611723027555045,0.7622088265379972,0.8581350591466294,0.564286314112092,72.8364234046674,58.09324711465349,4908645750.647337,17961,25.620824493968914
29.45319138752146,5958.599026953431,2537147005.335441,10.168301301882623,68.60576402992457,79.20337664935393,86.54361244474977,0.9262810552502603,0.8514915389400936,0.7873761990070485,0.7826795986929481,79.67738301975072,69.99307479879288,5352060521.028198,15068,24.206553819208068
97.54619761913177,3440.4115570487916,1133545934.4448183,13.702551385192068,69.77271221578891,69.15005785545046,67.50336128847982,0.6287484178785852,0.8269077424781542,0.8300509507090593,0.6493071018094381,69.17567308645624,65.37966197644005,2286237590.8422155,8260,23.675577141614284
36.641483063025746,5737.362022450388,2082114008.193836,13.735213126306814,75.68116222412772,77.31828272211636,78.42728602212136,0.8214370363533854,0.7190949127514797,0.7613703665011371,0.7852932890058199,88.31683852593855,84.71471374130601,4348365816.446602,14259,25.017084764321147
67.67576433472443,17451.0110668161,5520068192.684082,29.804123563628725,58.0950733967398,70.4829738608148,54.62220672096566,0.7324439269278016,0.5987268987476968,0.6066673352325107,0.7781654849883595,70.85114816036757,59.82484211769321,10796409767.591425,39056,20.84248341866772
61.264133192516056,8857.379345076817,2064504531.9841342,14.23002408971833,56.03882666239073,58.68181440061582,49.89408658106636,0.5193825101529359,0.5594339503930768,0.7009694396709717,0.42543982644303774,63.50447599354533,55.585383013837394,3933443765.7851033,19918,20.381871644867523
46.17839330185607,4393.9644558561595,764639284.997321,20.640153843761755,58.348655475832416,65.31692508508672,52.506376277960754,0.44655693210583686,0.7191066268397517,0.5794595429804196,0.519505102704746,55.00569689769172,57.414334005428145,1461551800.500074,9910,20.517157395751184
86.72816802380626,5782.82678466588,1977414392.068986,16.431528423766622,75.30218354735257,73.55442590860783,60.08102247881205,0.6367446200407304,0.8115782261388766,0.8752842190290674,0.5257341072658208,62.46833315085331,60.971422937489514,4017587560.2813177,13730,24.784105793148917
35.35213339891183,7600.957259414111,3802500595.994991,10.038833247975713,80.30632447993361,95.86625538818043,73.78020988919442,0.8744908849448848,0.8292944719560702,0.8226538187271487,0.6866619307759937,81.89941313660422,83.07039685619765,8195835366.686025,18931,26.268899204948852
99.86191090624139,17324.885493737238,5917215674.116894,15.140674444380645,82.38168087892575,57.757093069375024,68.9143170741767,0.9103592345943706,0.6062078201624183,0.6456848292784034,0.7898207643552294,70.87337349578907,67.78839330243493,12099448343.675314,41716,26.378723347627364
62.501778730229354,22949.893754865607,8825681383.371063,23.380845537070048,81.64960989645027,58.249134349092344,74.25976982513339,0.7515146183763893,0.5128103784939098,0.5041030362092841,0.6738889233360823,61.63029911394799,60.03797787661842,17818081507.685383,55266,25.79794872719946
65.09711788499594,16825.152920454097,3429902466.954652,14.524425908541208,72.20632882497546,63.037366052198315,65.10027131457115,0.8386125968036334,0.5601289515979709,0.4866693962922129,0.6505411045526872,72.20690530940506,68.49985686540377,6806653520.174917,38781,23.72471765807412
20.629080280442594,2308.135564248464,563441142.4701738,11.43684479103119,80.2606533169161,79.95079025791692,85.4310993395853,0.7862219488775533,0.9516063837021432,0.7080237126646217,0.6354727492386608,84.76522605668573,75.22270161746276,1202132894.5954869,5853,26.212234106809312
38.75440912592366,3839.4266293448845,1514181426.9521766,15.367678492617353,74.80726340201029,98.97941817457645,82.37832082782245,0.8671180158415805,0.6611206272750212,0.8316307696670123,0.7638702958115013,91.49865685134785,67.63901907587743,3214621745.8855033,9683,24.676770151397903
39.529240002029574,6132.145744755673,3510742973.707773,11.154897380843625,89.37020673721351,92.4061467214788,71.99763309269488,0.9375711411225506,0.7490785484015456,0.8780643567763934,0.753381110653297,84.84752511618467,76.491702571182,7548576576.437278,15504,27.75622346495666
71.05140764678708,15742.452535452825,2795711823.2693267,15.948562241447389,66.09666794631453,48.28424784652246,65.80630217355417,0.9009383999057045,0.6498135858866274,0.7266913349918581,0.7659861019300832,67.18453426504851,67.46788102921924,5559166783.072718,36713,22.972847759210786
55.54405148109404,8759.135480764158,2284858368.9523625,6.859458216224248,83.71226966683989,93.05416906693046,81.64108494044949,0.865630279122974,0.8115590225309448,0.7890203364075086,0.6585803471397289,76.82782817947277,73.67298439085212,4898117765.494087,22404,26.573517233807287
29.124933577979185,2315.0473627787883,468117745.7359495,17.650425438431718,67.06967657688436,58.30385917867392,53.49211489586157,0.49255026573493127,0.697535802100682,0.6546838102671434,0.6051008623497849,61.879086604203856,55.71750995881345,889564840.4300992,5239,22.143298263290376
24.646135554811522,4786.940935354296,1968167989.2825656,8.281391326948901,74.48241346287095,82.9371026679802,86.68332292355691,0.8099006598565961,0.7485603368136748,0.6617603991556047,0.6538606705253832,85.69153732193459,78.62407414026987,4208670052.2230787,12060,25.2092271236695
55.01012389798854,8275.15001400746,1615071019.5709798,17.450420837273185,69.96310698280992,59.622325689753644,64.0715500656889,0.7644122995379614,0.4812835385015573,0.46119985591454926,0.6429765303795126,75.79644437274453,66.93911174462755,3165071724.1692033,19108,23.032928993670193
47.21314478107214,9935.149333072768,5577458991.943661,17.297546275437035,83.30404558874571,91.12547271335556,84.63672337391505,0.7833688766254284,0.718130160137421,0.8596076591934736,0.8929732416748559,88.20153365977235,81.00587724161623,12025283874.736874,25225,26.572002819075593
38.561927019526536,4788.765397498419,2141651089.6428463,13.433270649604859,83.58448850694217,81.67454860623467,66.24759921660687,0.730135656606204,0.822344813200018,0.843967312548042,0.6608040084468325,73.49963350915166,74.52727219305561,4452614640.792958,11598,26.474154540914572
50.01534819280161,10100.175063578457,5543320312.66359,14.042187495633906,84.4062981968637,83.37959563285844,75.73727109388527,0.7973665103017465,0.6118542254713054,0.7193735910417537,0.7615127751197718,92.689024672621,87.92533751341657,11771650306.840263,25586,26.84581149962601
97.72619225513058,17900.41838189476,4460925112.3591385,16.42967435766359,70.28588045703349,67.20520568073886,72.45721027739827,0.9013931420511697,0.5367939076336966,0.6720146682530588,0.8756067284242144,79.34784112079525,58.74615860067711,9205725203.548256,42159,24.193325133769413
107.69903372391622,8422.512130997651,2393940262.587769,12.300177201929115,81.74761996289031,58.104199163229936,61.069030350972895,0.6736521705231183,0.8620100521324234,0.9184769164261994,0.5135767027329234,66.43693919047458,61.440648776689585,4863360805.011079,20492,26.439514987219145
68.87844230093319,8639.989038118723,2318074580.0090966,14.65549934433396,59.28842264010987,60.233137374090965,47.47842510736763,0.4311651482579491,0.6912857353469879,0.5775568654063528,0.5744154315982101,54.68595701237709,63.35417450968841,4420495966.66853,19238,20.75243234955247
48.74325440756906,4189.082109938512,1530553556.0833967,13.572646888641398,81.81208089519583,84.92561489036271,78.34363542862253,0.7494303770642416,0.6530255795432199,0.6897489085247843,0.7290923789952042,92.24683590814382,77.94860776337892,3251083908.615884,10584,26.35065305365524
72.65558958073186,16935.619481911963,5794158323.573945,16.332771502658645,86.46258878703811,62.182151997630875,72.48383504608593,0.8083812907410984,0.7175470706012714,0.5771720553468391,0.7320227737761422,67.328940553989,70.02187549278884,12046292537.7737,41759,27.28307884736803
53.82299677136578,10565.184815488014,3303785073.564439,18.02904890386006,71.12188674288473,66.04436156709436,64.65198828042075,0.7864773665623235,0.5755924574197085,0.6350301322255262,0.6448275977780377,62.034326416910936,72.60250815599643,6513893891.700894,24125,23.3764438226452
52.662799163499514,3745.188605746342,665788754.9262292,14.567178131073696,63.349553980421305,54.85736968044818,53.307184682626364,0.43362446961859324,0.6113387259096632,0.6571580897989949,0.4818540310931371,48.36098409118663,53.89048509027961,1289332026.9187124,8433,22.024081807304864
101.24746044097996,6927.899256609566,1257111306.7408025,18.06978070032252,85.40607209453661,74.59728069814298,63.9015454629441,0.7041727210313256,0.8337408388365277,0.7170426315366462,0.5440901376424558,70.60217830947487,60.12422840282649,2615224014.9296145,17276,27.068137835437156
67.69728023637718,8297.804205325552,2389695413.974691,19.53459925773338,78.13953855592541,52.49160650717841,65.47619152502513,0.9046047671630368,0.7387900548556319,0.5511144734275845,0.7611680090148221,72.36025676914824,82.49844878445546,4797359258.838043,19833,25.250823259045113
87.31208797114172,8111.179647997323,2493838430.7868834,11.768471420814185,84.53754044939633,66.64517333536324,53.417206857869296,0.6517823808867064,0.8433200920726027,0.7307127607063849,0.6096866899265028,69.83153881881394,65.76939383584897,5058638707.888841,19447,26.702432604421
37.828700305224544,13455.3130011822,3006167786.7732267,22.36534678362452,75.27839703088979,54.401085457403966,53.839683899002644,0.715333285150424,0.622407670324965,0.5828973578271839,0.7414138494142913,62.44353937026722,64.35211762315167,5945133803.447695,30774,24.37278410786919
67.17294441245126,4494.243774436441,913705985.403503,10.933198555324072,62.85302217662526,68.99577647226204,59.34290631648793,0.44925410596709353,0.5970874754570948,0.5828800798864321,0.4904067649045454,60.68964593082809,52.984970716974615,1769232732.872978,10253,21.41510604738704
58.912237347379275,12039.910243858618,2447084294.238012,18.299503751112535,78.99665286104411,62.51759076366165,74.88735427261123,0.7252348371256101,0.43858517473819797,0.453489764786043,0.6116696673663038,77.36261763783381,65.0140407765877,4859959600.1752205,28609,24.8494193990869
31.361566033921385,4433.411390645079,1464541222.8507903,20.555647884385653,70.12552417949668,58.031589728752515,76.14072946490941,0.8138151118410131,0.7364703359652075,0.5865782765492003,0.739866823248972,74.47572883131738,78.82204588534664,2992727677.7505155,10643,24.199897095628685
62.36671534094539,11648.495752639126,2182293515.6142488,34.743356851078936,79.7041939489804,67.25879053462673,56.73970130816221,0.8406599341726823,0.4999438968872493,0.48512673621741054,0.7080734541744731,66.4693119053212,64.53415738399187,4350420875.807706,26869,25.116755490142417
47.09419978538304,4801.243579766514,2334628677.504982,16.077026223450282,91.10237215810946,84.6362893904315,78.7133391464069,0.8106934945663097,0.8288213902258109,0.7784339628100253,0.673768471652876,94.03247749501543,67.21332421624128,4929281045.668517,12332,27.821293829785002
30.887454686286514,10063.059520096009,3272196700.5369787,15.247675071302245,64.14129884202444,72.73340007754467,66.70821048074613,0.6412215550063155,0.5930961221634984,0.494265347655558,0.7137118971975469,60.23701861457124,70.7232063645703,6476235299.837734,23370,21.94465256381669
28.792446584486854,6721.49547700375,2205837319.3351836,12.098888485238433,81.47219086661855,89.84145294889957,71.83356725349941,0.9701243063331454,0.7476087577697503,0.8348479700957919,0.7121881098630053,89.21152001083486,87.03751768585443,4621973301.252557,16750,25.880149216826695
69.15862744020616,7773.058840688772,2259370774.7856255,10.40073900152162,67.77836683999188,62.611428211688555,52.75509227211959,0.5544230582595882,0.6731049173443584,0.48629138566681945,0.42770050971694196,59.90551332395574,57.31010017709759,4379093144.562963,18055,22.662543576950455
54.48112412685799,5642.918819853821,2728741511.099003,6.991063416360237,89.86217390157411,82.92535061399013,71.50738899047738,0.6305544415426704,0.8214322435971287,0.8032972968258059,0.673043978107707,82.83750187439533,72.20486535131688,5812674585.262444,14164,27.978450550821538
45.6383698148491,17175.492933528934,5970539666.433006,24.491199051141198,65.66120526586194,61.648734713742485,58.64223982285062,0.8252835951299442,0.5617726504506596,0.47021574441076736,0.662386637555999,63.59700768851862,56.596215301602335,11602794477.378782,38988,22.236768968578055
43.30671983372058,13665.294136198137,2569270722.491578,34.75055190528318,76.96122942741688,69.60924109150983,77.95046089811997,0.7429979275194315,0.6387692596507734,0.4832672920369526,0.6871186246442398,60.6059315890653,56.8386889610125,5199990992.762249,32943,24.64503697853174
43.52417650419994,7152.016090186547,2298728095.2412434,24.768280490879466,77.40451524271316,67.93323992040848,78.62457151989535,0.8613089281779246,0.5297667241448635,0.5892913773923022,0.8462364847022255,75.43428267177934,67.63504571403782,4817161631.928825,17431,25.775894292565095
64.64240322427705,5549.237235085899,2060439507.3877733,14.362499565868626,87.34681726330477,80.95628132574394,78.68296215191629,0.7825041898698749,0.7564033488076592,0.7720093055670951,0.7651850626221116,74.44388890225792,73.39081617415522,4359059292.963451,14063,27.426707373791178
106.92938061259309,10073.110041271904,2682061419.9808307,16.497394488161387,86.42623912340848,77.29974998938441,64.31468789649709,0.5760883274675016,0.9123127065067578,0.7562085432450397,0.6138381075366088,67.07052183184425,68.33021273885136,5626229705.318025,24960,27.17953290117915
43.150406131436796,10552.137390949807,4152832607.88684,25.930657763426687,63.85396961637966,57.373774241376545,59.63487954761659,0.8018948400687751,0.4037866341858824,0.5799040874688131,0.6750254931138915,65.01126213322132,69.40563583020794,7990944940.029174,23909,21.671504447015284
23.066688486077446,6248.938889450261,1087159187.9714634,29.855065097494688,80.61434733571475,56.978277428811516,68.56468427869493,0.8150910063184583,0.5917428707134674,0.5495263298347142,0.6661200952443157,67.813416044111,66.08359003841225,2191395232.937773,14692,25.622382371400676
74.20556721794036,8036.826930217521,2051424737.7246199,12.03116674746523,75.72187919996533,58.59483927828795,48.4180770196538,0.43668130731395816,0.5236407922820009,0.6611444860219015,0.4196203798807092,53.98604858909758,59.72002007561667,3935301917.536565,17965,23.787066680503315
42.21116356065184,9226.997806072724,2596293998.9708066,27.87413413538865,69.3630191128716,68.67958576097381,65.82196193974403,0.7460673365502697,0.5272289917898638,0.4617380625050216,0.7655874142284279,68.5021405577017,70.49346076523689,5187462858.08324,21524,23.274084881644022
32.26691416109605,7033.0839666303345,1393562810.3468506,32.148737418565695,62.873002276656564,63.774379403045515,66.50582838058591,0.750214793192315,0.39813151735291175,0.5197253422262755,0.8076562183643632,71.05024694652046,67.90081825803114,2710158409.017953,16093,21.608508740225965
38.65381294725856,5862.580020802649,2864489869.6188726,9.483657726008746,82.57937593511089,80.38967505450178,89.57148277925978,0.7134324771528507,0.7155370033067808,0.8488744518403315,0.7980717117085202,73.05115656537032,83.27505876441657,6102940621.169276,15138,26.55177659518198
26.62535165242504,3729.0621945135445,1821369274.8500845,9.114139773208063,88.64756904718678,80.45692280057695,78.46862440028576,0.8662438573393506,0.7528577183225548,0.6676466444245833,0.6739496423832897,70.04452994275506,77.68386169598638,3905092062.763021,9425,27.979709797783947
48.40867819063485,7117.564593899222,3437424600.7371163,12.98408111415847,84.59904397132665,91.46871834753662,81.86908359117507,0.8160751591623518,0.6958965028950405,0.9090626293956752,0.7743639891623192,85.26737550634101,75.33006985883596,7373903218.885926,18231,26.730526821381655
27.88151784352856,2228.9436936210677,1054492967.7760937,12.25728196844663,87.9734032755163,80.0531658984468,75.65242356830353,0.751379092207364,0.7971147215473245,0.6731159872355597,0.7802237685428526,96.54779115934375,70.18649840618099,2243452448.812814,5715,27.60936433464396
65.39934884102149,7229.632798626932,2258896986.3788195,10.7641259090015,84.49744044328794,78.99505153314482,83.54220922157624,0.769638223564458,0.8657429747074149,0.8357886131918647,0.817852771203981,76.7479303985919,76.08575039065992,4801917129.021384,18388,27.00577995129322
42.981526125997135,2871.1966149091663,717750175.0340257,16.474324574577928,74.81673120576144,56.0462063690333,61.66815426211546,0.6289206072987831,0.6880277621410764,0.6086637105992763,0.5659457153339201,53.64570348832771,56.87538294641584,1413676543.0028582,6687,24.304918954518673
70.83535102023245,8520.346698869707,3333586127.8459063,13.213409013154877,90.91279074757252,96.16648124123694,73.78439439109198,0.7104720921651843,0.8596489215730819,0.7533240051208289,0.6654827319992054,86.5200269953722,86.76046922980409,7275801130.651472,21310,28.340167471132066
84.17701480027046,13321.414525151104,3095473028.8649898,15.943998553754701,62.707475867251475,55.330212138028756,80.26149849205348,0.8164818875972636,0.7193432215592412,0.6582350888390212,0.7661855984734621,71.93767625261349,60.410702373389405,6286397059.563796,31908,22.621765898377696
67.95519357357303,8061.85548252022,1859063344.7333121,16.75900779150816,63.07165540043975,54.78211955526988,50.37669346201331,0.44976405573986644,0.5366138939466787,0.5963560840271569,0.5652091112991318,58.15489769124957,51.575636033800464,3567231812.716962,18158,21.77705862227736
57.82232771909412,13497.988134551022,3320515083.8221555,23.82830211175805,57.99955816828878,57.75327811077048,58.451039261858014,0.8115203796242895,0.47228670581210874,0.5786856779540268,0.6295563704703545,73.48624385194158,59.871770175523494,6423333032.23427,30392,21.028213524526645
85.13086038666911,21207.906916407817,4628057743.88709,19.595638821131566,67.75224246865565,50.774674045969384,78.51072519082196,0.9122875371349916,0.6796580194950161,0.5091930307614501,0.8424105334806424,77.97507989911873,74.69673364633519,9411571088.953796,51750,23.939999501664673
89.57619963240849,23039.481391305115,4690262715.861037,23.38018930976847,64.00897857240281,66.25023661691668,72.29570125387002,0.7574444924823786,0.6733401786436503,0.7233531643107293,0.7238864727610651,76.64564929983432,77.81632087301658,9506726663.084032,54565,22.80945710713513
56.22715343144342,11778.136052767968,2195199511.863415,16.375003129795843,68.22713458633864,58.66069516347768,64.19898683369843,0.812585445176134,0.5938521777865531,0.6094649772401499,0.6626039003101397,75.51660795901742,75.90683371208858,4319976264.1146145,27007,23.020709800296686
67.63710530125869,18142.298978689887,6486781682.086755,17.153374503628303,70.67268685741183,62.81943430646417,78.34223880198945,0.6675839875650061,0.4114028276025423,0.46661771111120964,0.6441578755893218,63.84885195792802,65.28564976022332,12859676449.507631,43156,23.156131368248733
43.849760670663144,11750.138452781674,3430460896.6283584,34.58364431290533,68.97399383323302,69.71663277457408,61.77255598293408,0.7341875356054488,0.4305358204667365,0.5349801959923656,0.6827178332063026,76.36312290113298,67.71144100253483,6816270731.477664,26709,23.020383147321212
95.46571111439069,4203.595187206688,1410881706.2888803,10.615260706968325,72.91237727313202,67.82644222080516,65.41565978616451,0.5438768634912055,0.85685949079805,0.7497877573157344,0.5401962348315118,61.497446051390604,65.08958901667744,2922403786.3911424,10198,24.83631114506361
31.77595268518739,7431.326268242339,1649477407.7039714,24.817634804261242,66.33983887465314,58.738505887461876,62.59134829627688,0.7949816556527882,0.39789672621541755,0.5001804268511406,0.6421869514948927,64.30410107757159,76.17303932370042,3196598483.301404,17050,22.296463026632182
27.19018805819313,9320.323611559033,3831753699.839792,31.95617691249518,78.2830368116415,58.51458371028306,60.59714057281391,0.7616722654701436,0.5892578491413107,0.6068852850284362,0.6239742718714071,73.2343604044876,67.48267200840603,7576605523.651697,21284,24.84997562901344
42.75403198713807,4407.113409595034,878335764.950493,19.099417565503444,77.16334238021238,65.56960631482838,59.019180833945924,0.48948463845679624,0.5454093893862471,0.6644360166494749,0.3884991782613679,61.319079490259824,58.47577486739591,1708245311.445944,10359,24.405972360213326
22.096231510674627,2400.52401823202,1177504586.237211,11.772901870063713,79.35911155688677,88.3942312387176,75.21993921329735,0.9048282846294595,0.7949225378306973,0.7843541622835148,0.882019498609165,83.58787392441579,81.28153634774092,2470975819.2632976,6038,25.530760480847725
73.91969190620615,23307.154833492994,6139325956.1405325,11.81921290769905,83.42471286643881,62.66047818583209,71.9446291884826,0.863220469856978,0.6586766556054104,0.7056184983198699,0.7209360639839194,67.0629963366007,75.02179056797365,12648067440.477055,55974,26.39568442409726
43.376672489355364,10308.76352028921,2941567888.139498,18.75068626019798,76.91304386163708,66.99719068190039,59.27028503708681,0.8099281861693479,0.6104333791175754,0.5813192182060152,0.5855545688587767,74.75427015236335,67.8773633335128,5835712753.9043455,23664,24.359387402847222
96.71312133799961,23838.262706098965,4903616536.608813,24.519633687147138,82.15654161671851,54.68549102683577,63.345316305488225,0.8283317195486439,0.6786934639761517,0.5116740903767428,0.7991788285387962,77.76664667640227,62.40817721579787,9914285610.032143,56674,26.327004379976238
