business_count,total_employees,total_revenue,kc_crime_safety,kc_development_activity,kc_demographic_strength,kc_infrastructure_score,kc_market_access,gdp_impact,job_creation,roi_percentage
31.361566033921385,4433.411390645079,1464541222.8507903,61.99924337877483,72.80831446207767,64.66124877887258,95.64045548985271,86.99328677237487,2992727677.7505155,10643,24.199897095628685
62.36671534094539,11648.495752639126,2182293515.6142488,60.4593087651597,60.59979292600319,65.55374673031986,78.99098466311891,73.76660322855493,4350420875.807706,26869,25.116755490142417
47.09419978538304,4801.243579766514,2334628677.504982,84.18173081462322,77.80687354309366,88.41579696426926,78.21863434543121,67.48336285120189,4929281045.668517,12332,27.821293829785002
30.887454686286514,10063.059520096009,3272196700.5369787,67.38798719953222,53.97253887446284,70.13517439900417,76.43509328409289,70.33896851512753,6476235299.837734,23370,21.94465256381669
28.792446584486854,6721.49547700375,2205837319.3351836,83.78847753080125,70.93669964438052,89.540112432416,79.93187613247049,72.27027593664644,4621973301.252557,16750,25.880149216826695
69.15862744020616,7773.058840688772,2259370774.7856255,81.44332195364692,68.44960870918996,81.56117316225534,78.18457002092916,64.0613268847841,4379093144.562963,18055,22.662543576950455
54.48112412685799,5642.918819853821,2728741511.099003,85.9632332851244,74.68813058775578,84.02324394770146,84.00842612901278,84.24873691220031,5812674585.262444,14164,27.978450550821538
45.6383698148491,17175.492933528934,5970539666.433006,63.99056673773409,57.83223615394656,62.75688334858693,81.9229440882618,68.16714859842153,11602794477.378782,38988,22.236768968578055
43.30671983372058,13665.294136198137,2569270722.491578,54.30122694962322,63.2658567988995,66.37070583142203,75.79715254509486,70.28196128955726,5199990992.762249,32943,24.64503697853174
43.52417650419994,7152.016090186547,2298728095.2412434,69.88758596166059,69.91690898846517,64.09902522396271,100.20804492936162,86.634177728664,4817161631.928825,17431,25.775894292565095
64.64240322427705,5549.237235085899,2060439507.3877733,84.74668761282199,79.16083194001126,78.3356458860359,84.08830456488076,76.69855487146566,4359059292.963451,14063,27.426707373791178
106.92938061259309,10073.110041271904,2682061419.9808307,72.5243466454406,80.94285998750124,92.7369408800729,79.53118776038701,86.88381868102067,5626229705.318025,24960,27.17953290117915
43.150406131436796,10552.137390949807,4152832607.88684,61.046906455664235,53.0591203240206,65.3829416343291,68.61848465613453,72.18276539874941,7990944940.029174,23909,21.671504447015284
23.066688486077446,6248.938889450261,1087159187.9714634,65.67347056588422,54.176935957552615,59.33199823260005,85.32016875883123,79.09734395627936,2191395232.937773,14692,25.622382371400676
74.20556721794036,8036.826930217521,2051424737.7246199,68.77958400704861,48.86438486728337,62.8540727723834,67.91070302570222,66.47404202735547,3935301917.536565,17965,23.787066680503315
42.21116356065184,9226.997806072724,2596293998.9708066,57.76248430714512,65.50127820957275,66.53877653280469,83.64408350312439,73.85882755859878,5187462858.08324,21524,23.274084881644022
32.26691416109605,7033.0839666303345,1393562810.3468506,63.494555183877274,53.42715600836362,59.8306105763665,78.86951171100964,66.40777252492742,2710158409.017953,16093,21.608508740225965
38.65381294725856,5862.580020802649,2864489869.6188726,80.62141508202558,78.07597010905148,81.75113215242926,84.51883746985125,75.88226305014238,6102940621.169276,15138,26.55177659518198
26.62535165242504,3729.0621945135445,1821369274.8500845,86.68486426832118,76.6942091380265,75.42985253976067,86.16081935407314,87.84977411535831,3905092062.763021,9425,27.979709797783947
48.40867819063485,7117.564593899222,3437424600.7371163,81.79877136063689,72.84139486102352,90.82306007483743,81.41308701770717,75.1771332411264,7373903218.885926,18231,26.730526821381655
27.88151784352856,2228.9436936210677,1054492967.7760937,80.15125060599433,83.0422264455637,95.38262981896868,85.11137265385791,78.96199932060085,2243452448.812814,5715,27.60936433464396
65.39934884102149,7229.632798626932,2258896986.3788195,74.35063882791893,81.15537741319514,77.83815221729456,91.38342771788346,76.44641480709458,4801917129.021384,18388,27.00577995129322
42.981526125997135,2871.1966149091663,717750175.0340257,72.16260628590011,63.79365707324565,62.77362447600667,76.97481209583975,75.51944300506072,1413676543.0028582,6687,24.304918954518673
70.83535102023245,8520.346698869707,3333586127.8459063,82.47890086034397,70.23505366209116,78.55540409791003,90.67706059620221,87.39819070654889,7275801130.651472,21310,28.340167471132066
84.17701480027046,13321.414525151104,3095473028.8649898,62.204042668176314,60.565627687425625,70.60010349671037,93.73118890749605,88.58789207278062,6286397059.563796,31908,22.621765898377696
67.95519357357303,8061.85548252022,1859063344.7333121,62.53618109651798,69.52672033957975,69.53698218671147,79.34456139415582,70.90464893446652,3567231812.716962,18158,21.77705862227736
57.82232771909412,13497.988134551022,3320515083.8221555,65.32162563434548,67.16057651225238,57.664306028002464,79.5259812615027,78.82658414816498,6423333032.23427,30392,21.028213524526645
85.13086038666911,21207.906916407817,4628057743.88709,70.40634236668342,79.64144056343089,70.28402377192198,93.4145561939447,90.62323808713049,9411571088.953796,51750,23.939999501664673
89.57619963240849,23039.481391305115,4690262715.861037,72.76357760103248,70.55556556591532,63.96162841963675,81.94499291854036,90.82960263635705,9506726663.084032,54565,22.80945710713513
56.22715343144342,11778.136052767968,2195199511.863415,55.54548661769466,64.00778303886894,56.75412478850398,79.66696272318437,77.79461599307541,4319976264.1146145,27007,23.020709800296686
67.63710530125869,18142.298978689887,6486781682.086755,58.17024367136126,51.82471090552047,66.0757147593067,74.06249623093946,66.81226006518138,12859676449.507631,43156,23.156131368248733
43.849760670663144,11750.138452781674,3430460896.6283584,58.069007910540954,52.95198462394426,59.11360421902031,80.93153973568643,76.55501711240797,6816270731.477664,26709,23.020383147321212
95.46571111439069,4203.595187206688,1410881706.2888803,80.32329531173455,77.40850557665304,84.46732298344862,92.86819822860286,91.16038733047205,2922403786.3911424,10198,24.83631114506361
31.77595268518739,7431.326268242339,1649477407.7039714,62.08215140143792,59.33355614660521,63.42185987322667,68.9539851197364,72.67891277939556,3196598483.301404,17050,22.296463026632182
27.19018805819313,9320.323611559033,3831753699.839792,63.08496571142977,52.883280786352586,53.27293350096642,79.6035366711754,75.50021728882491,7576605523.651697,21284,24.84997562901344
42.75403198713807,4407.113409595034,878335764.950493,75.84518164189035,74.3543977436411,66.24764331861056,68.32366554579296,61.399964812870465,1708245311.445944,10359,24.405972360213326
22.096231510674627,2400.52401823202,1177504586.237211,84.77952182470064,73.08927908253169,92.12579874231689,78.5533532783965,73.40383615204915,2470975819.2632976,6038,25.530760480847725
73.91969190620615,23307.154833492994,6139325956.1405325,63.28596155015062,58.633040670735795,67.26838514135203,83.95764046033047,85.61848971074254,12648067440.477055,55974,26.39568442409726
43.376672489355364,10308.76352028921,2941567888.139498,56.9199293950966,51.554659997211736,66.12916598312518,70.9791037194112,75.57912651086704,5835712753.9043455,23664,24.359387402847222
96.71312133799961,23838.262706098965,4903616536.608813,68.25474962466748,78.94768679152041,61.97722186792641,85.55117983401463,84.99438542208316,9914285610.032143,56674,26.327004379976238
58.42286679586626,8300.978655632518,2814975911.1986675,68.07735818984935,79.40359377114528,68.64351442906506,82.84010434319369,91.42568491933132,5702172974.364771,19821,24.80643867682147
29.751580255693728,2434.3768514460794,711658930.5038164,61.93008525207754,62.44584230583205,66.61237427758266,72.91248424580225,68.34351555548248,1386259629.4824593,5651,23.524024970489947
26.091956647072294,3271.4732850956534,517714738.92570406,70.92157937337592,57.28983693479537,68.11869516987085,65.91701964500216,59.93535146190784,960419420.3110081,7170,20.390540050632858
32.49271346936384,3890.146463324235,636437449.445109,64.07074884898627,58.55328809292097,68.38504569988916,73.433835754015,72.83586902859255,1219979074.5683818,8704,21.37756898904046
41.7750560715455,11687.18174898236,3495688232.877288,62.424365612228165,62.70928902555911,67.64946363076795,82.7599454101675,73.52442911737295,6852034021.241109,26394,21.57144001083924
58.48114662547904,5666.379130803723,2514776611.960285,69.3996370934758,69.85099997880293,78.27212431441895,76.19966910925346,79.32183723820758,5343312322.861008,14421,25.55918789136724
60.10545246718991,11698.56337174241,4404923597.116513,61.990621757488476,58.38486101664029,70.46537154826821,70.65974190564485,74.13684482997937,8831999562.952307,27865,24.40347851412845
29.569788527958615,1785.0700836861415,345612220.12776864,72.64196644436795,66.68071213357813,61.21012294037076,62.378633619643665,71.84393532064554,658230879.8055363,4000,22.583354464891702
48.96293518269337,6102.866600264591,1418649422.5741882,60.317736253962295,68.86006360833333,60.114188560318524,73.51891544693216,74.50048849969455,2797271899.1852326,14108,24.54796096070638
26.97992728981838,4918.26820188339,1465316909.763512,66.1107323187888,61.816841394716555,59.982520135337225,85.74007712749628,76.32266259234305,2951473718.972288,11396,26.105655113041124
36.34145760499178,4892.966460999787,1416039443.535157,80.76898339705907,61.79447931232834,66.4334331673655,69.8607907856341,59.97792812786211,2685399640.083661,11216,20.288287375283357
99.57768791913473,6467.7302263782885,1159827482.5970383,78.62826160186847,81.33452545203694,78.6038103391984,76.20887514356704,97.7264640045288,2359259618.6406436,15227,25.788798426155093
58.64514827431162,12747.910233391814,6242510171.511026,83.49304500173282,68.72287661504204,92.72010247231614,81.78656883199513,72.92897068170777,13412978877.453373,32739,26.52682850505756
71.50891401214831,9603.10959503098,3119468791.7528653,79.2980015970333,75.08601495943807,85.55897193363576,84.27127797574347,82.09991395027097,6569679242.070411,23744,25.867607523598302
112.09798946624589,4950.732531572183,1622425395.556948,82.59972257259275,82.22566242524937,89.37114214283844,73.93759755749768,84.67048401154759,3308177976.812069,12071,25.696917876802324
41.49722933654832,3016.5418460460833,560266024.9365666,67.60770786444853,60.90112561283244,72.31708665252042,81.42196736974113,62.480045708746744,1058887262.6803335,6703,20.74000286743288
70.38500609686142,12460.948714370523,3676409588.239162,59.08605523262389,69.5408334005749,64.20895578659375,91.11339841822475,90.16638460632191,7467181198.156771,29581,24.923374941991202
75.77223373535539,5919.473645907987,1688625076.6512675,69.86438143209827,85.86555420937138,92.80322641441268,78.17592960445609,84.29518728399204,3425159439.5981503,14281,23.87511244625704
30.506629593122053,5653.962023415793,1926758139.637053,72.66939914758542,75.77868686078504,88.02280077313668,73.1854467446011,82.90946312837355,4135878542.1384773,14341,26.435755985990497
52.328194876334,3512.212144317742,1261591497.233157,83.2227193279619,77.71444537346142,84.11464499503845,88.93883563624034,94.07344924221749,2625173714.068093,8564,26.304966013052677
34.969284434615176,12162.390360734964,3254933792.4671235,60.83243534897293,59.38696152231034,60.561810415462546,85.42540695296908,76.00574348027796,6461712126.588779,27904,22.43564016419818
81.41315707855878,9649.51706990685,1959659387.9354172,77.53285642888918,62.050331156761416,60.12184880174818,84.37132074507196,93.3422135868211,4082382130.7215953,23199,25.962091849596987
36.75206619484772,4702.25241973355,778417567.1894417,77.53177031424867,57.30194635515347,63.53795416787767,71.26611633378506,71.77566618083746,1500890159.169726,10735,22.954383934200106
47.11454426483996,7960.478538054939,1594812520.9272387,63.699491170182604,61.402238743739346,62.969555737194845,94.30529079323988,88.52406551680741,3275745669.105003,18902,25.38852720111453
39.073500548645114,5328.275796167296,2379716968.3514104,74.03650490075135,84.82495449900962,81.73241070316365,83.75003335072014,71.85405037559718,5133918190.747527,13795,26.388632708539692
76.02838361097595,8241.188237531294,1905735422.1814368,66.48625740909354,55.565048655958876,78.95303188270834,69.57247139502782,75.02174631656264,3761533356.031377,18960,23.942654617362297
25.77514297875389,6374.502003837652,1590770603.9354181,67.7959344725433,52.486665739283744,64.94531880836455,70.1891878179358,71.56256165307609,3097564013.2439017,14463,23.094764830740246
74.15168729788999,5142.9060393532245,1582547330.1322422,77.91693500294215,82.54924188728626,75.26449038132444,82.00678364716352,97.85874874234598,3342184338.281521,12652,26.67231497514
58.15308087454186,9346.19213031571,2948081286.5226336,80.37451501243821,85.29387741216053,76.18989314839777,90.80489049641542,80.92861608154611,6099157876.862962,22594,24.31915209294565
81.99800402185086,10369.647628545037,2449402599.840508,68.16385675629165,77.32115478048746,63.511966314498906,93.33762997029491,96.45466283642219,5088517523.385793,25019,27.033619202813405
103.66576923694083,10124.04642506458,3865779792.648007,75.99426563723347,72.15897019140337,74.28765741908039,92.49020698144298,84.44918047540362,8015786478.020643,24318,27.15334982254107
79.75609883777943,9237.670278760957,1967959558.5347984,63.35278956095342,64.88101257447927,58.59921759795629,88.11429341764156,89.43212200139261,4042573502.150853,21929,23.6647527841164
37.02473742615981,13257.752576078214,2720236186.2010055,68.24197442576596,63.221045851833,56.21139379803876,82.62441029436506,67.69082602029316,5310195980.709261,30650,23.59527233051988
37.19219809821991,8158.99860954175,3040629937.5953712,66.44131739873075,73.98452503483551,58.53238704635728,91.26640736216216,78.51249736676682,6101363072.528325,19429,24.632236292282347
65.7192750611571,18729.90213653668,7134571938.591229,55.83691234335889,60.43167625893618,55.825521589218646,69.20534105811727,75.01214820512422,13944634525.364325,43190,23.197541355395238
48.6557026459061,3207.261970947462,1509575591.75003,77.33940741795627,87.82467686866414,85.27565689159404,79.94051981451048,84.57253623609591,3219513422.030903,8066,29.367950370374814
74.5583340800169,7749.035911428319,1854533129.8888314,74.29684905305474,73.40279628641099,81.17829441937513,64.0066917707812,65.31394759054092,3579610675.9639964,18167,24.477984565668354
78.25851067368576,5970.495722373912,1347838377.3253913,80.40021086431209,76.88555976528077,79.63220335769337,90.75027620639922,79.4979788882119,2741703058.8697076,14228,25.893674364051122
62.147146701104944,6824.212574572004,1717388695.8804274,61.00197566028356,71.91244452832437,73.00015418009161,69.08816518232553,70.84300722723252,3308090779.7278237,15437,23.119434974604772
41.16797213362284,11954.823877243409,2305706900.614003,57.94548458388115,61.06875847155745,55.68333199806875,82.72097235616936,75.90613142775658,4600359308.678918,27126,24.41803748106652
20.875279559915807,3664.6937202876607,1617511980.8005795,78.76383430652677,78.05050076595371,76.97533450678043,87.82911518832614,81.24969748781173,3442308934.169736,9050,26.942586765080026
36.27536005130352,4145.479645877763,1044329149.1343312,69.37196015181577,58.60320869335512,76.15904373074802,74.92171177367499,76.51089789335971,2039546958.3775187,9448,21.979830777201556
55.79327904337305,6772.302180379283,1392808879.0821068,66.60930699123303,73.24386108481698,65.02265116116756,66.9539325436834,62.08636302520967,2632226742.154903,15377,20.48950858704123
60.41426595319275,19113.967796004774,4541780053.818919,62.35595128464679,68.6862766403272,61.831445983416415,87.70338983874981,89.35946051442006,9214565125.315182,45510,24.436527497347836
39.852000194786356,2291.2479373052734,488308870.7408933,76.76086979053953,58.103319670457324,69.05574959914006,72.49838720854189,71.88534050574262,937124256.0814575,5275,21.883532059196245
105.81221071280652,10547.190466549597,2277253835.571602,79.35484821087941,83.0931258040184,73.99025571398255,87.85132922715925,92.77566453037764,4615357009.592906,24771,23.77670393179269
35.25260186624319,3943.427597537543,1852766342.2960813,79.57052176612865,82.28877317657327,85.88704369643649,88.379727520215,85.73840381562327,3974376265.005751,9995,24.880442970836967
62.964678190830625,17195.392530579353,3478889951.936726,69.17835532858517,80.64057163800058,67.15946194136237,94.52944722341377,93.9156056379315,7244337933.609678,41385,26.83759382256258
41.33838848750702,10229.615247793878,4380934383.983579,84.83783423887878,75.59184727265578,87.16256191551726,88.65797226363888,81.54051470383071,9431590690.659683,25845,26.23359348619104
91.06456518912348,7217.586386305806,2275181573.904583,76.77640429020167,79.41177642016862,74.10256885209365,84.88549807831284,88.63142673942018,4657890914.546224,17031,25.19189021905101
26.44600654353627,2740.5498568752355,841043803.279312,77.96884262450864,75.26718414689215,84.37409374722718,86.96350359461495,72.9238423326887,1804085766.6335595,6927,27.511269967668923
60.772404090359956,6094.047253967281,986297179.9101188,68.33355547936898,64.6932362834617,72.85766208026264,72.20341816250901,75.72086950923364,1915558632.90582,13902,23.85205702447675
53.66433793110002,1854.8189502368298,551213904.399776,73.91755626142889,77.19957627698568,91.51811906514527,88.71707431932079,88.19515922284538,1137664993.1863487,4548,25.03020994068734
33.42795586435537,8049.939456292518,3079268732.2384467,66.8754820617417,58.767050693668,57.63199983238734,72.68376190024063,78.61435402678978,6071116938.824889,18216,23.639620529654437
67.46229602792617,6796.624343114199,2072012799.5720592,87.37995911109113,78.33773942052325,83.8554183033591,75.62175860680362,86.9627952275154,4237905630.000306,16587,23.254662963980806
75.69320044990388,7030.026385791015,2313080269.657697,71.60150439451596,87.68779456231093,82.8774904388445,85.11142555342632,85.88129986540514,4761727012.359974,17269,25.97274348472232
47.64114379825353,4556.272751787448,1258992106.1265345,76.38963963582303,70.40928659116489,78.72407342124833,63.699516698281855,67.01132860705474,2417565501.134808,10491,23.767503967172566
